,model,name,MCC,seed
17,rf,rf_seed_3_skf_2_paras_51_estimator_700_depth_5_random_1_leaf_9_weight_balanced,0.299,3_skf_2
18,rf,rf_seed_3_skf_3_paras_51_estimator_700_depth_5_random_1_leaf_9_weight_balanced,0.32299999999999995,3_skf_3
19,rf,rf_seed_3_skf_4_paras_51_estimator_700_depth_5_random_1_leaf_9_weight_balanced,0.396,3_skf_4
20,rf,rf_seed_4_skf_0_paras_51_estimator_700_depth_5_random_1_leaf_9_weight_balanced,0.41200000000000003,4_skf_0
21,rf,rf_seed_4_skf_1_paras_51_estimator_700_depth_5_random_1_leaf_9_weight_balanced,0.34299999999999997,4_skf_1
22,rf,rf_seed_4_skf_2_paras_51_estimator_700_depth_5_random_1_leaf_9_weight_balanced,0.41,4_skf_2
23,rf,rf_seed_4_skf_3_paras_51_estimator_700_depth_5_random_1_leaf_9_weight_balanced,0.336,4_skf_3
24,rf,rf_seed_4_skf_4_paras_51_estimator_700_depth_5_random_1_leaf_9_weight_balanced,0.32899999999999996,4_skf_4
25,rf,rf_seed_5_skf_0_paras_51_estimator_700_depth_5_random_1_leaf_9_weight_balanced,0.348,5_skf_0
26,rf,rf_seed_5_skf_1_paras_51_estimator_700_depth_5_random_1_leaf_9_weight_balanced,0.311,5_skf_1
27,rf,rf_seed_5_skf_2_paras_51_estimator_700_depth_5_random_1_leaf_9_weight_balanced,0.324,5_skf_2
29,rf,rf_seed_5_skf_4_paras_51_estimator_700_depth_5_random_1_leaf_9_weight_balanced,0.34299999999999997,5_skf_4
30,rf,rf_seed_6_skf_0_paras_51_estimator_700_depth_5_random_1_leaf_9_weight_balanced,0.317,6_skf_0
31,rf,rf_seed_6_skf_1_paras_51_estimator_700_depth_5_random_1_leaf_9_weight_balanced,0.348,6_skf_1
32,rf,rf_seed_6_skf_2_paras_51_estimator_700_depth_5_random_1_leaf_9_weight_balanced,0.361,6_skf_2
33,rf,rf_seed_6_skf_3_paras_51_estimator_700_depth_5_random_1_leaf_9_weight_balanced,0.382,6_skf_3
34,rf,rf_seed_6_skf_4_paras_51_estimator_700_depth_5_random_1_leaf_9_weight_balanced,0.342,6_skf_4
35,rf,rf_seed_7_skf_0_paras_51_estimator_700_depth_5_random_1_leaf_9_weight_balanced,0.336,7_skf_0
36,rf,rf_seed_7_skf_1_paras_51_estimator_700_depth_5_random_1_leaf_9_weight_balanced,0.38,7_skf_1
37,rf,rf_seed_7_skf_2_paras_51_estimator_700_depth_5_random_1_leaf_9_weight_balanced,0.32299999999999995,7_skf_2
38,rf,rf_seed_7_skf_3_paras_51_estimator_700_depth_5_random_1_leaf_9_weight_balanced,0.363,7_skf_3
39,rf,rf_seed_7_skf_4_paras_51_estimator_700_depth_5_random_1_leaf_9_weight_balanced,0.355,7_skf_4
40,rf,rf_seed_8_skf_0_paras_51_estimator_700_depth_5_random_1_leaf_9_weight_balanced,0.303,8_skf_0
41,rf,rf_seed_8_skf_1_paras_51_estimator_700_depth_5_random_1_leaf_9_weight_balanced,0.382,8_skf_1
42,rf,rf_seed_8_skf_2_paras_51_estimator_700_depth_5_random_1_leaf_9_weight_balanced,0.386,8_skf_2
43,rf,rf_seed_8_skf_3_paras_51_estimator_700_depth_5_random_1_leaf_9_weight_balanced,0.336,8_skf_3
44,rf,rf_seed_8_skf_4_paras_51_estimator_700_depth_5_random_1_leaf_9_weight_balanced,0.361,8_skf_4
45,rf,rf_seed_9_skf_0_paras_51_estimator_700_depth_5_random_1_leaf_9_weight_balanced,0.348,9_skf_0
46,rf,rf_seed_9_skf_1_paras_51_estimator_700_depth_5_random_1_leaf_9_weight_balanced,0.39299999999999996,9_skf_1
47,rf,rf_seed_9_skf_2_paras_51_estimator_700_depth_5_random_1_leaf_9_weight_balanced,0.355,9_skf_2
48,rf,rf_seed_9_skf_3_paras_51_estimator_700_depth_5_random_1_leaf_9_weight_balanced,0.348,9_skf_3
49,rf,rf_seed_9_skf_4_paras_51_estimator_700_depth_5_random_1_leaf_9_weight_balanced,0.326,9_skf_4
50,rf,rf_seed_10_skf_0_paras_51_estimator_700_depth_5_random_1_leaf_9_weight_balanced,0.39299999999999996,10_skf_0
51,rf,rf_seed_10_skf_1_paras_51_estimator_700_depth_5_random_1_leaf_9_weight_balanced,0.37200000000000005,10_skf_1
52,rf,rf_seed_10_skf_2_paras_51_estimator_700_depth_5_random_1_leaf_9_weight_balanced,0.28300000000000003,10_skf_2
53,rf,rf_seed_10_skf_3_paras_51_estimator_700_depth_5_random_1_leaf_9_weight_balanced,0.322,10_skf_3
54,rf,rf_seed_10_skf_4_paras_51_estimator_700_depth_5_random_1_leaf_9_weight_balanced,0.33,10_skf_4
55,rf,rf_seed_11_skf_0_paras_51_estimator_700_depth_5_random_1_leaf_9_weight_balanced,0.386,11_skf_0
56,rf,rf_seed_11_skf_1_paras_51_estimator_700_depth_5_random_1_leaf_9_weight_balanced,0.401,11_skf_1
57,rf,rf_seed_11_skf_2_paras_51_estimator_700_depth_5_random_1_leaf_9_weight_balanced,0.355,11_skf_2
58,rf,rf_seed_11_skf_3_paras_51_estimator_700_depth_5_random_1_leaf_9_weight_balanced,0.344,11_skf_3
59,rf,rf_seed_11_skf_4_paras_51_estimator_700_depth_5_random_1_leaf_9_weight_balanced,0.381,11_skf_4
60,rf,rf_seed_12_skf_0_paras_51_estimator_700_depth_5_random_1_leaf_9_weight_balanced,0.317,12_skf_0
61,rf,rf_seed_12_skf_1_paras_51_estimator_700_depth_5_random_1_leaf_9_weight_balanced,0.35,12_skf_1
62,rf,rf_seed_12_skf_2_paras_51_estimator_700_depth_5_random_1_leaf_9_weight_balanced,0.401,12_skf_2
63,rf,rf_seed_12_skf_3_paras_51_estimator_700_depth_5_random_1_leaf_9_weight_balanced,0.336,12_skf_3
65,rf,rf_seed_13_skf_0_paras_51_estimator_700_depth_5_random_1_leaf_9_weight_balanced,0.355,13_skf_0
66,rf,rf_seed_13_skf_1_paras_51_estimator_700_depth_5_random_1_leaf_9_weight_balanced,0.377,13_skf_1
67,rf,rf_seed_13_skf_2_paras_51_estimator_700_depth_5_random_1_leaf_9_weight_balanced,0.387,13_skf_2
68,rf,rf_seed_13_skf_3_paras_51_estimator_700_depth_5_random_1_leaf_9_weight_balanced,0.41,13_skf_3
69,rf,rf_seed_13_skf_4_paras_51_estimator_700_depth_5_random_1_leaf_9_weight_balanced,0.284,13_skf_4
70,rf,rf_seed_14_skf_0_paras_51_estimator_700_depth_5_random_1_leaf_9_weight_balanced,0.32299999999999995,14_skf_0
71,rf,rf_seed_14_skf_1_paras_51_estimator_700_depth_5_random_1_leaf_9_weight_balanced,0.374,14_skf_1
72,rf,rf_seed_14_skf_2_paras_51_estimator_700_depth_5_random_1_leaf_9_weight_balanced,0.345,14_skf_2
73,rf,rf_seed_14_skf_3_paras_51_estimator_700_depth_5_random_1_leaf_9_weight_balanced,0.304,14_skf_3
74,rf,rf_seed_14_skf_4_paras_51_estimator_700_depth_5_random_1_leaf_9_weight_balanced,0.41,14_skf_4
75,rf,rf_seed_15_skf_0_paras_51_estimator_700_depth_5_random_1_leaf_9_weight_balanced,0.33,15_skf_0
76,rf,rf_seed_15_skf_1_paras_51_estimator_700_depth_5_random_1_leaf_9_weight_balanced,0.355,15_skf_1
77,rf,rf_seed_15_skf_2_paras_51_estimator_700_depth_5_random_1_leaf_9_weight_balanced,0.361,15_skf_2
78,rf,rf_seed_15_skf_3_paras_51_estimator_700_depth_5_random_1_leaf_9_weight_balanced,0.336,15_skf_3
79,rf,rf_seed_15_skf_4_paras_51_estimator_700_depth_5_random_1_leaf_9_weight_balanced,0.374,15_skf_4
80,rf,rf_seed_16_skf_0_paras_51_estimator_700_depth_5_random_1_leaf_9_weight_balanced,0.344,16_skf_0
81,rf,rf_seed_16_skf_1_paras_51_estimator_700_depth_5_random_1_leaf_9_weight_balanced,0.38,16_skf_1
82,rf,rf_seed_16_skf_2_paras_51_estimator_700_depth_5_random_1_leaf_9_weight_balanced,0.37200000000000005,16_skf_2
83,rf,rf_seed_16_skf_3_paras_51_estimator_700_depth_5_random_1_leaf_9_weight_balanced,0.344,16_skf_3
85,rf,rf_seed_17_skf_0_paras_51_estimator_700_depth_5_random_1_leaf_9_weight_balanced,0.387,17_skf_0
86,rf,rf_seed_17_skf_1_paras_51_estimator_700_depth_5_random_1_leaf_9_weight_balanced,0.29100000000000004,17_skf_1
87,rf,rf_seed_17_skf_2_paras_51_estimator_700_depth_5_random_1_leaf_9_weight_balanced,0.349,17_skf_2
88,rf,rf_seed_17_skf_3_paras_51_estimator_700_depth_5_random_1_leaf_9_weight_balanced,0.387,17_skf_3
89,rf,rf_seed_17_skf_4_paras_51_estimator_700_depth_5_random_1_leaf_9_weight_balanced,0.35,17_skf_4
90,rf,rf_seed_18_skf_0_paras_51_estimator_700_depth_5_random_1_leaf_9_weight_balanced,0.39299999999999996,18_skf_0
91,rf,rf_seed_18_skf_1_paras_51_estimator_700_depth_5_random_1_leaf_9_weight_balanced,0.36700000000000005,18_skf_1
92,rf,rf_seed_18_skf_2_paras_51_estimator_700_depth_5_random_1_leaf_9_weight_balanced,0.358,18_skf_2
93,rf,rf_seed_18_skf_3_paras_51_estimator_700_depth_5_random_1_leaf_9_weight_balanced,0.311,18_skf_3
94,rf,rf_seed_18_skf_4_paras_51_estimator_700_depth_5_random_1_leaf_9_weight_balanced,0.38,18_skf_4
95,rf,rf_seed_19_skf_0_paras_51_estimator_700_depth_5_random_1_leaf_9_weight_balanced,0.387,19_skf_0
96,rf,rf_seed_19_skf_1_paras_51_estimator_700_depth_5_random_1_leaf_9_weight_balanced,0.314,19_skf_1
97,rf,rf_seed_19_skf_2_paras_51_estimator_700_depth_5_random_1_leaf_9_weight_balanced,0.374,19_skf_2
98,rf,rf_seed_19_skf_3_paras_51_estimator_700_depth_5_random_1_leaf_9_weight_balanced,0.38,19_skf_3
99,rf,rf_seed_19_skf_4_paras_51_estimator_700_depth_5_random_1_leaf_9_weight_balanced,0.38,19_skf_4
0,xgboost,xgboost_seed_0_skf_0_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.275,0_skf_0
1,xgboost,xgboost_seed_0_skf_1_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.314,0_skf_1
2,xgboost,xgboost_seed_0_skf_2_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.359,0_skf_2
3,xgboost,xgboost_seed_0_skf_3_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.359,0_skf_3
4,xgboost,xgboost_seed_0_skf_4_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.382,0_skf_4
5,xgboost,xgboost_seed_1_skf_0_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.292,1_skf_0
6,xgboost,xgboost_seed_1_skf_1_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.289,1_skf_1
7,xgboost,xgboost_seed_1_skf_2_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.305,1_skf_2
8,xgboost,xgboost_seed_1_skf_3_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.379,1_skf_3
10,xgboost,xgboost_seed_2_skf_0_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.32799999999999996,2_skf_0
11,xgboost,xgboost_seed_2_skf_1_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.32,2_skf_1
12,xgboost,xgboost_seed_2_skf_2_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.27899999999999997,2_skf_2
13,xgboost,xgboost_seed_2_skf_3_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.353,2_skf_3
14,xgboost,xgboost_seed_2_skf_4_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.37200000000000005,2_skf_4
15,xgboost,xgboost_seed_3_skf_0_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.222,3_skf_0
16,xgboost,xgboost_seed_3_skf_1_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.305,3_skf_1
18,xgboost,xgboost_seed_3_skf_3_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.363,3_skf_3
19,xgboost,xgboost_seed_3_skf_4_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.369,3_skf_4
20,xgboost,xgboost_seed_4_skf_0_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.34,4_skf_0
21,xgboost,xgboost_seed_4_skf_1_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.344,4_skf_1
22,xgboost,xgboost_seed_4_skf_2_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.353,4_skf_2
23,xgboost,xgboost_seed_4_skf_3_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.305,4_skf_3
24,xgboost,xgboost_seed_4_skf_4_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.231,4_skf_4
25,xgboost,xgboost_seed_5_skf_0_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.265,5_skf_0
27,xgboost,xgboost_seed_5_skf_2_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.253,5_skf_2
28,xgboost,xgboost_seed_5_skf_3_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.344,5_skf_3
30,xgboost,xgboost_seed_6_skf_0_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.284,6_skf_0
31,xgboost,xgboost_seed_6_skf_1_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.375,6_skf_1
32,xgboost,xgboost_seed_6_skf_2_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.253,6_skf_2
33,xgboost,xgboost_seed_6_skf_3_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.368,6_skf_3
34,xgboost,xgboost_seed_6_skf_4_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.34,6_skf_4
36,xgboost,xgboost_seed_7_skf_1_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.37200000000000005,7_skf_1
37,xgboost,xgboost_seed_7_skf_2_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.245,7_skf_2
38,xgboost,xgboost_seed_7_skf_3_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.21100000000000002,7_skf_3
39,xgboost,xgboost_seed_7_skf_4_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.336,7_skf_4
40,xgboost,xgboost_seed_8_skf_0_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.267,8_skf_0
41,xgboost,xgboost_seed_8_skf_1_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.33,8_skf_1
42,xgboost,xgboost_seed_8_skf_2_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.344,8_skf_2
43,xgboost,xgboost_seed_8_skf_3_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.294,8_skf_3
44,xgboost,xgboost_seed_8_skf_4_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.29100000000000004,8_skf_4
45,xgboost,xgboost_seed_9_skf_0_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.233,9_skf_0
46,xgboost,xgboost_seed_9_skf_1_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.285,9_skf_1
47,xgboost,xgboost_seed_9_skf_2_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.353,9_skf_2
49,xgboost,xgboost_seed_9_skf_4_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.29600000000000004,9_skf_4
50,xgboost,xgboost_seed_10_skf_0_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.253,10_skf_0
51,xgboost,xgboost_seed_10_skf_1_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.248,10_skf_1
52,xgboost,xgboost_seed_10_skf_2_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.251,10_skf_2
53,xgboost,xgboost_seed_10_skf_3_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.253,10_skf_3
54,xgboost,xgboost_seed_10_skf_4_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.324,10_skf_4
55,xgboost,xgboost_seed_11_skf_0_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.353,11_skf_0
56,xgboost,xgboost_seed_11_skf_1_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.292,11_skf_1
57,xgboost,xgboost_seed_11_skf_2_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.239,11_skf_2
58,xgboost,xgboost_seed_11_skf_3_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.31,11_skf_3
59,xgboost,xgboost_seed_11_skf_4_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.239,11_skf_4
60,xgboost,xgboost_seed_12_skf_0_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.359,12_skf_0
61,xgboost,xgboost_seed_12_skf_1_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.264,12_skf_1
62,xgboost,xgboost_seed_12_skf_2_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.31,12_skf_2
63,xgboost,xgboost_seed_12_skf_3_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.259,12_skf_3
64,xgboost,xgboost_seed_12_skf_4_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.34,12_skf_4
66,xgboost,xgboost_seed_13_skf_1_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.3,13_skf_1
67,xgboost,xgboost_seed_13_skf_2_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.27899999999999997,13_skf_2
68,xgboost,xgboost_seed_13_skf_3_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.299,13_skf_3
69,xgboost,xgboost_seed_13_skf_4_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.304,13_skf_4
70,xgboost,xgboost_seed_14_skf_0_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.29100000000000004,14_skf_0
71,xgboost,xgboost_seed_14_skf_1_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.35600000000000004,14_skf_1
72,xgboost,xgboost_seed_14_skf_2_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.33799999999999997,14_skf_2
73,xgboost,xgboost_seed_14_skf_3_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.316,14_skf_3
74,xgboost,xgboost_seed_14_skf_4_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.267,14_skf_4
75,xgboost,xgboost_seed_15_skf_0_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.309,15_skf_0
76,xgboost,xgboost_seed_15_skf_1_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.268,15_skf_1
77,xgboost,xgboost_seed_15_skf_2_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.239,15_skf_2
78,xgboost,xgboost_seed_15_skf_3_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.22699999999999998,15_skf_3
79,xgboost,xgboost_seed_15_skf_4_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.37200000000000005,15_skf_4
81,xgboost,xgboost_seed_16_skf_1_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.27699999999999997,16_skf_1
82,xgboost,xgboost_seed_16_skf_2_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.23800000000000002,16_skf_2
83,xgboost,xgboost_seed_16_skf_3_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.33,16_skf_3
84,xgboost,xgboost_seed_16_skf_4_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.32,16_skf_4
85,xgboost,xgboost_seed_17_skf_0_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.27399999999999997,17_skf_0
86,xgboost,xgboost_seed_17_skf_1_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.271,17_skf_1
87,xgboost,xgboost_seed_17_skf_2_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.284,17_skf_2
88,xgboost,xgboost_seed_17_skf_3_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.259,17_skf_3
89,xgboost,xgboost_seed_17_skf_4_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.258,17_skf_4
90,xgboost,xgboost_seed_18_skf_0_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.265,18_skf_0
91,xgboost,xgboost_seed_18_skf_1_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.231,18_skf_1
92,xgboost,xgboost_seed_18_skf_2_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.33299999999999996,18_skf_2
93,xgboost,xgboost_seed_18_skf_3_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.275,18_skf_3
94,xgboost,xgboost_seed_18_skf_4_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.409,18_skf_4
95,xgboost,xgboost_seed_19_skf_0_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.324,19_skf_0
96,xgboost,xgboost_seed_19_skf_1_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.33,19_skf_1
97,xgboost,xgboost_seed_19_skf_2_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.285,19_skf_2
98,xgboost,xgboost_seed_19_skf_3_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.268,19_skf_3
99,xgboost,xgboost_seed_19_skf_4_paras_87_lr_0.01_n_300_depth_11_subsample_0.7_scale_pos_weight_0.65,0.217,19_skf_4
